,phrase,label,sentiment,subjectivity,language,count
Brazzaville,Brazzaville,LOC,0.0,0.0,fr,5
Odessa,Odessa,LOC,-0.03648571428571429,0.1948571428571429,fr,5
Doel 4,Doel 4,LOC,0.0522,0.03200000000000001,fr,5
l'Elysée,l'Elysée,LOC,0.1082,0.09933333333333333,fr,5
Sussex,Sussex,LOC,0.008614285714285718,0.10035714285714285,fr,5
Santé,Santé,LOC,0.14292261904761908,0.13494047619047617,fr,5
Alpes-Maritimes,Alpes-Maritimes,LOC,-0.007249999999999998,0.10416666666666667,fr,5
Turcs,Turcs,LOC,0.12656269841269843,0.15554365079365082,fr,5
Nord,Nord,LOC,0.08034285714285715,0.18457142857142858,fr,5
Pentagone,Pentagone,LOC,0.04,0.065,fr,5
République,République,LOC,0.035071428571428566,0.2419642857142857,fr,5
L'Afrique du Sud,L'Afrique du Sud,LOC,0.075,0.04,fr,4
l’Europe,l’Europe,LOC,0.06965384615384615,0.1521153846153846,fr,4
Pulga,Pulga,LOC,-0.06937499999999998,0.30000000000000004,fr,4
Michigan,Michigan,LOC,-0.16858333333333334,0.21499999999999997,fr,4
Des Moines,Des Moines,LOC,0.11950000000000001,0.13249999999999998,fr,4
Mar-a-Lago,Mar-a-Lago,LOC,0.08110416666666667,0.1159375,fr,4
Maison-Blanche,Maison-Blanche,LOC,0.07491071428571427,0.2571428571428571,fr,4
Tihange 3,Tihange 3,LOC,0.26875,0.125,fr,4
Lyon,Lyon,LOC,0.26395833333333335,0.2822916666666667,fr,4
Russie-Afrique,Russie-Afrique,LOC,0.055119047619047616,0.09523809523809523,fr,4
Serbie,Serbie,LOC,0.1491666666666667,0.39166666666666666,fr,4
Werchter,Werchter,LOC,0.224875,3.13875,fr,4
l’Elysée,l’Elysée,LOC,0.14430952380952383,0.14827380952380953,fr,4
Sud,Sud,LOC,0.0026666666666666644,0.2425,fr,4
L’Afrique du Sud,L’Afrique du Sud,LOC,0.26187499999999997,0.06874999999999999,fr,4
du Sud,du Sud,LOC,0.19831944444444444,0.1313888888888889,fr,4
Saint-Brévin-les-Pins,Saint-Brévin-les-Pins,LOC,0.10066666666666665,0.179,fr,4
Slovaquie,Slovaquie,LOC,0.12687500000000002,0.16291666666666665,fr,4
Saint-Brévin,Saint-Brévin,LOC,0.11553571428571427,0.18011904761904762,fr,4
